X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
9.4810800,47.8186300,5,50,0,0
9.4818300,48.6157500,5,50,0,0
9.4852800,48.7533300,5,50,0,0
9.5261100,48.7080600,5,50,0,0
9.5276100,51.1300100,5,50,0,0
9.5314700,48.6138000,5,50,0,0
9.5319400,48.6480600,5,50,0,0
9.5336100,47.7588900,5,50,0,0
9.5338900,48.6141700,5,50,0,0
9.5369400,48.7083300,5,50,0,0
9.5484900,48.8228600,5,50,0,0
9.5550800,51.3261000,5,50,0,0
9.5877800,51.3094400,5,50,0,0
9.6122200,48.6375000,5,50,0,0
9.6130600,48.6336100,5,50,0,0
9.6169400,48.6700000,5,50,0,0
9.6391700,48.7891700,5,50,0,0
9.6394400,48.6605600,5,50,0,0
9.6413900,47.6627800,5,50,0,0
9.6418900,48.7264400,5,50,0,0
9.6433300,48.6427800,5,50,0,0
9.6488900,48.6561100,5,50,0,0
9.6502800,48.6363900,5,50,0,0
9.6530600,48.6575000,5,50,0,0
9.6625000,50.5658300,5,50,0,0
9.6650000,48.7461100,5,50,0,0
9.6834300,53.3881800,5,50,0,0
9.6836100,48.6880600,5,50,0,0
9.6844400,50.5619400,5,50,0,0
9.6861000,50.5630800,5,50,0,0
9.6883300,50.5650000,5,50,0,0
9.6900000,48.7630600,5,50,0,0
9.6955600,50.5525000,5,50,0,0
9.6980500,52.3766300,5,50,0,0
9.7019400,50.4688900,5,50,0,0
9.7040000,48.6483000,5,50,0,0
9.7236100,50.7047200,5,50,0,0
9.7261100,48.9200000,5,50,0,0
9.7273000,49.4065000,5,50,0,0
9.7315700,50.4106000,5,50,0,0
9.7322200,48.6916700,5,50,0,0
9.7330600,48.7052800,5,50,0,0
9.7331000,50.8153300,5,50,0,0
9.7333300,50.6988900,5,50,0,0
9.7334300,50.8236800,5,50,0,0
9.7430600,48.6894400,5,50,0,0
9.7572200,48.5141700,5,50,0,0
9.7588900,48.5852800,5,50,0,0
9.7591800,52.3485000,5,50,0,0
9.7602900,50.6817600,5,50,0,0
9.7608300,48.6733300,5,50,0,0
9.7667100,48.1010200,5,50,0,0
9.7688900,48.8822200,5,50,0,0
9.7695600,52.3659300,5,50,0,0
9.7702800,48.0972200,5,50,0,0
9.7736100,48.1000000,5,50,0,0
9.8036000,53.3763400,5,50,0,0
9.8036100,53.3111100,5,50,0,0
9.8041700,48.1052800,5,50,0,0
9.8053800,52.3309700,5,50,0,0
9.8063900,48.5880600,5,50,0,0
9.8133300,48.7666700,5,50,0,0
9.8180600,48.6172200,5,50,0,0
9.8186100,48.6847200,5,50,0,0
9.8213900,48.7113900,5,50,0,0
9.8225000,48.6272200,5,50,0,0
9.8613900,48.4294400,5,50,0,0
9.8622200,51.5219400,5,50,0,0
9.8636100,48.6558300,5,50,0,0
9.8663900,48.6352800,5,50,0,0
9.8680600,48.5858300,5,50,0,0
9.8720100,53.5711800,5,50,0,0
9.8730600,48.8477800,5,50,0,0
9.8736100,48.4127800,5,50,0,0
9.8742100,48.5798800,5,50,0,0
9.8772200,48.5738900,5,50,0,0
9.8938900,48.9163900,5,50,0,0
9.8950000,48.8491700,5,50,0,0
9.9037100,53.6734600,5,50,0,0
9.9052500,50.7198100,5,50,0,0
9.9108300,48.6375000,5,50,0,0
9.9108300,50.4516700,5,50,0,0
9.9113800,53.6924500,5,50,0,0
9.9130600,48.8747200,5,50,0,0
9.9155300,48.5817300,5,50,0,0
9.9194400,48.4130600,5,50,0,0
9.9563500,53.6113300,5,50,0,0
9.9622200,48.8183300,5,50,0,0
9.9633300,53.3405600,5,50,0,0
9.9647200,48.8175000,5,50,0,0
9.9652600,53.6743400,5,50,0,0
9.9663800,48.4004100,5,50,0,0
9.9677800,48.8225000,5,50,0,0
9.9699600,53.5988800,5,50,0,0
9.9711100,48.2894400,5,50,0,0
9.9755600,48.7969400,5,50,0,0
9.9777800,48.3869400,5,50,0,0
9.9782500,53.6619600,5,50,0,0
9.9788900,48.6716700,5,50,0,0
9.9794400,48.4019400,5,50,0,0
9.9807100,53.4230100,5,50,0,0
9.9808300,48.7516700,5,50,0,0
9.9827600,53.8780500,5,50,0,0
9.9838900,48.3950000,5,50,0,0
9.9877700,53.3486000,5,50,0,0
9.9938900,48.3380600,5,50,0,0
10.2507900,53.7098700,5,50,0,0
10.2538900,48.5930600,5,50,0,0
10.2554600,53.8705000,5,50,0,0
10.2616200,53.7630000,5,50,0,0
10.2647200,48.5950000,5,50,0,0
10.2647200,48.7361100,5,50,0,0
10.2791700,48.6280600,5,50,0,0
10.2819600,52.8549400,5,50,0,0
10.2947200,48.5655600,5,50,0,0
10.2963300,52.3983100,5,50,0,0
10.3074400,52.4539500,5,50,0,0
10.3104200,52.4512500,5,50,0,0
10.3106000,53.3366700,5,50,0,0
10.3249300,48.9283800,5,50,0,0
10.3272200,48.9283300,5,50,0,0
10.3334700,51.6595800,5,50,0,0
10.3338300,51.2103800,5,50,0,0
10.3405600,48.8633300,5,50,0,0
10.3461100,48.8722200,5,50,0,0
10.3468100,53.4558100,5,50,0,0
10.4177200,51.6157500,5,50,0,0
10.4325000,51.6097200,5,50,0,0
10.4345200,51.6095000,5,50,0,0
10.4366700,51.6091700,5,50,0,0
10.4372600,53.2353300,5,50,0,0
10.4780500,51.5927800,5,50,0,0
10.4801700,51.5920200,5,50,0,0
10.4856700,51.5905800,5,50,0,0
10.4897200,51.5905600,5,50,0,0
10.5407500,52.9957500,5,50,0,0
10.6211600,51.7138200,5,50,0,0
10.6754000,52.4706000,5,50,0,0
10.6851000,52.4687000,5,50,0,0
10.6943900,53.6378900,5,50,0,0
10.7198000,53.8271100,5,50,0,0
10.7967500,52.4277700,5,50,0,0
10.8685700,50.0669100,5,50,0,0
10.9061400,52.5463800,5,50,0,0
10.9531700,49.4338100,5,50,0,0
10.9577900,50.1958900,5,50,0,0
10.9853800,50.8883000,5,50,0,0
10.9995900,49.6115400,5,50,0,0
11.0030900,49.4107600,5,50,0,0
11.0245000,49.4166300,5,50,0,0
11.0273100,50.9565900,5,50,0,0
11.0419500,49.9718900,5,50,0,0
11.0522800,50.9881000,5,50,0,0
11.0677800,53.8802800,5,50,0,0
11.0848000,49.2268900,5,50,0,0
11.0854100,49.9803100,5,50,0,0
11.6202800,53.2261100,5,50,0,0
11.6350000,53.5805600,5,50,0,0
11.6822900,47.8499900,5,50,0,0
11.7363300,52.1448700,5,50,0,0
11.8101400,48.0232500,5,50,0,0
11.8207000,53.4266300,5,50,0,0
11.8448900,48.0045900,5,50,0,0
11.8618200,47.9923500,5,50,0,0
11.8861000,48.5915100,5,50,0,0
11.8927800,53.0850000,5,50,0,0
11.9886800,47.9264200,5,50,0,0
12.0140700,47.9355000,5,50,0,0
12.0202200,53.4626700,5,50,0,0
12.0380000,47.9454200,5,50,0,0
12.0429300,53.4643700,5,50,0,0
12.1095300,53.4659700,5,50,0,0
12.1194800,48.3442100,5,50,0,0
12.1304700,53.5733800,5,50,0,0
12.1466700,51.8036100,5,50,0,0
12.1613900,53.7922200,5,50,0,0
12.1752800,51.8013900,5,50,0,0
12.1783300,53.7836100,5,50,0,0
12.1820200,53.7999700,5,50,0,0
12.1924600,53.4659300,5,50,0,0
12.1972600,53.1919800,5,50,0,0
12.1981400,53.1936400,5,50,0,0
12.2052800,53.2322200,5,50,0,0
12.2244900,53.4599900,5,50,0,0
12.2521400,53.4581200,5,50,0,0
12.2656000,53.6485500,5,50,0,0
12.2709900,53.5434700,5,50,0,0
12.2843300,51.8470800,5,50,0,0
12.3033300,52.6008300,5,50,0,0
12.3377800,52.5850000,5,50,0,0
12.3406600,53.1390900,5,50,0,0
12.3475000,53.1391700,5,50,0,0
12.3483300,52.5272200,5,50,0,0
12.3497200,53.5125000,5,50,0,0
12.3516700,52.4102800,5,50,0,0
12.3666900,51.3250700,5,50,0,0
12.3677800,52.6038900,5,50,0,0
12.3700000,52.5216000,5,50,0,0
12.3822200,51.3405600,5,50,0,0
12.4236100,53.5294400,5,50,0,0
12.4341700,54.2444400,5,50,0,0
12.4627800,53.1597200,5,50,0,0
12.4638900,52.8716700,5,50,0,0
12.4725000,53.0730600,5,50,0,0
12.5011100,53.2041700,5,50,0,0
12.5022200,53.1694400,5,50,0,0
12.5108800,52.4138800,5,50,0,0
11.3415700,48.1490900,5,50,0,0
11.3852800,53.6441700,5,50,0,0
11.4030600,53.7275000,5,50,0,0
11.4249400,48.3379700,5,50,0,0
11.4377800,53.5980600,5,50,0,0
11.4572200,53.5997200,5,50,0,0
11.4828400,48.1321300,5,50,0,0
11.5000400,48.1122600,5,50,0,0
11.5591700,53.6980600,5,50,0,0
11.5805500,48.1064300,5,50,0,0
11.8993300,48.3694000,5,50,0,0
11.9012800,48.5897400,5,50,0,0
11.9588200,47.9739700,5,50,0,0
11.9703100,47.9494200,5,50,0,0
12.3926400,51.3726400,5,50,0,0
12.3996200,51.3283500,5,50,0,0
7.2061100,51.2702800,5,50,0,0
7.2069400,51.0975000,5,50,0,0
7.2111100,51.3069400,5,50,0,0
7.2158600,50.6552700,5,50,0,0
7.2194400,51.2713900,5,50,0,0
7.2206700,51.1156700,5,50,0,0
7.2402800,51.2805600,5,50,0,0
7.2475000,51.1216700,5,50,0,0
7.2547200,51.6561100,5,50,0,0
7.2594400,50.6794400,5,50,0,0
7.2595800,51.0380500,5,50,0,0
7.3075000,51.1616700,5,50,0,0
7.3810500,51.4936700,5,50,0,0
7.3880600,51.5244400,5,50,0,0
7.3919000,51.0241500,5,50,0,0
7.3933300,51.6080600,5,50,0,0
7.4255300,51.2889300,5,50,0,0
7.4260000,50.9870000,5,50,0,0
7.4341300,51.4085000,5,50,0,0
7.4361100,50.9213900,5,50,0,0
7.4410600,51.2765900,5,50,0,0
7.4888900,50.9752800,5,50,0,0
7.4952700,51.6736300,5,50,0,0
7.4989700,53.2991700,5,50,0,0
7.5179300,51.3270900,5,50,0,0
7.5205600,51.5625000,5,50,0,0
7.5227800,51.3886100,5,50,0,0
7.5291700,51.3105600,5,50,0,0
7.5377800,51.5558300,5,50,0,0
7.8094400,48.0352800,5,50,0,0
7.8111100,50.9544400,5,50,0,0
7.8307300,47.9853500,5,50,0,0
7.8310200,49.8774100,5,50,0,0
7.8413900,47.9886100,5,50,0,0
7.8425000,50.9902800,5,50,0,0
7.8463900,51.1077800,5,50,0,0
7.8470800,51.3893800,5,50,0,0
7.8471000,48.0261900,5,50,0,0
7.8583300,51.0516700,5,50,0,0
7.6433300,51.0266700,5,50,0,0
7.6541700,51.5013900,5,50,0,0
7.6580200,50.9868500,5,50,0,0
7.6632200,50.9872300,5,50,0,0
7.6677800,51.3683300,5,50,0,0
7.7802700,49.4433000,5,50,0,0
7.7815300,52.2826800,5,50,0,0
7.8591700,51.3741700,5,50,0,0
7.8684600,51.4695700,5,50,0,0
7.8719400,50.9636100,5,50,0,0
7.9025000,51.4652800,5,50,0,0
7.9044600,51.1225400,5,50,0,0
7.9075000,51.1236100,5,50,0,0
7.9111300,50.9099500,5,50,0,0
7.9130600,48.3366700,5,50,0,0
7.9664400,51.1762900,5,50,0,0
7.9731700,51.0013300,5,50,0,0
7.9763800,51.0375400,5,50,0,0
8.0227700,50.7836100,5,50,0,0
8.0249900,51.8249400,5,50,0,0
8.0330100,51.6581900,5,50,0,0
8.0349300,52.3015800,5,50,0,0
8.0354700,52.2998800,5,50,0,0
8.0364200,52.2915500,5,50,0,0
8.0408100,51.8801500,5,50,0,0
8.0433300,51.7969400,5,50,0,0
8.0436000,51.8844400,5,50,0,0
8.1044400,51.6377800,5,50,0,0
8.1052800,51.0886100,5,50,0,0
8.1249400,52.1354700,5,50,0,0
8.1276700,50.7586900,5,50,0,0
8.1355600,50.7208300,5,50,0,0
8.2335900,48.8135100,5,50,0,0
8.2408800,50.0667200,5,50,0,0
8.2600000,48.1311100,5,50,0,0
8.2619400,51.7302800,5,50,0,0
8.2733300,49.6072200,5,50,0,0
8.3122200,50.7238900,5,50,0,0
8.3146900,50.6998200,5,50,0,0
8.3478800,48.8159200,5,50,0,0
8.3485200,49.0043500,5,50,0,0
8.3494400,51.6758300,5,50,0,0
8.3537200,48.9981700,5,50,0,0
8.3738800,48.3122200,5,50,0,0
8.4155600,51.0252800,5,50,0,0
8.4165200,51.9628500,5,50,0,0
8.4190800,47.9724300,5,50,0,0
8.4369700,49.9815200,5,50,0,0
8.4383300,49.6622200,5,50,0,0
8.4397200,50.0433300,5,50,0,0
8.4416700,50.1397200,5,50,0,0
8.4452500,49.9476300,5,50,0,0
8.4461100,51.9700000,5,50,0,0
8.4486100,48.0575000,5,50,0,0
8.4491700,49.6611100,5,50,0,0
8.4491700,49.6641700,5,50,0,0
8.4494400,48.0302800,5,50,0,0
8.4507800,51.9971600,5,50,0,0
8.4522200,50.1491700,5,50,0,0
8.4528800,49.9870200,5,50,0,0
8.4544400,49.6058300,5,50,0,0
8.4545000,49.9530800,5,50,0,0
8.4563000,49.9515800,5,50,0,0
8.4575000,49.9069300,5,50,0,0
8.4763900,48.0777800,5,50,0,0
8.4783300,48.0808300,5,50,0,0
8.4784000,51.8173000,5,50,0,0
8.4826800,49.9311000,5,50,0,0
8.4829700,49.8747500,5,50,0,0
8.4858300,47.9566700,5,50,0,0
8.5835500,48.7991800,5,50,0,0
8.5848000,48.3741500,5,50,0,0
8.5870500,48.7663300,5,50,0,0
8.5883200,52.1838900,5,50,0,0
8.5897700,50.5553300,5,50,0,0
8.5900800,49.0788800,5,50,0,0
8.5916000,53.2314000,5,50,0,0
8.7529600,50.2538100,5,50,0,0
8.7546000,48.2085300,5,50,0,0
8.7587700,48.2114200,5,50,0,0
8.7666700,49.9983300,5,50,0,0
8.7734300,50.2417700,5,50,0,0
8.8008300,49.9691700,5,50,0,0
8.8027200,50.1370700,5,50,0,0
8.8029300,48.4952600,5,50,0,0
8.8073300,48.4485000,5,50,0,0
8.8525000,48.2380000,5,50,0,0
8.8539700,50.1205400,5,50,0,0
8.8548900,50.1641600,5,50,0,0
8.8691700,50.1469400,5,50,0,0
8.8836100,48.4030600,5,50,0,0
8.8847200,50.2169400,5,50,0,0
8.8850000,50.1277800,5,50,0,0
8.9041700,51.4930600,5,50,0,0
8.9058300,50.1038900,5,50,0,0
8.9086100,50.1475000,5,50,0,0
8.9091700,50.2288900,5,50,0,0
8.9858300,48.5247200,5,50,0,0
8.9861100,50.0836100,5,50,0,0
8.9866800,50.0378600,5,50,0,0
9.0477800,48.8319400,5,50,0,0
9.0480000,48.4992500,5,50,0,0
9.0965000,48.9629700,5,50,0,0
9.0988500,48.8523000,5,50,0,0
9.1005600,49.0405600,5,50,0,0
9.1480500,48.4403300,5,50,0,0
9.1486000,49.1927700,5,50,0,0
9.1855000,48.5415000,5,50,0,0
9.1858000,48.5327700,5,50,0,0
9.1884200,48.5041700,5,50,0,0
9.1886100,48.5327800,5,50,0,0
9.1983300,48.9258300,5,50,0,0
9.1988900,48.9022200,5,50,0,0
9.1995800,48.9055500,5,50,0,0
9.2003000,47.6849100,5,50,0,0
9.2008300,48.5519400,5,50,0,0
9.2094600,48.5205100,5,50,0,0
9.2119400,48.9036100,5,50,0,0
9.2136100,48.9052800,5,50,0,0
9.2142900,54.7944900,5,50,0,0
9.2150000,48.5905600,5,50,0,0
9.2175000,49.1241700,5,50,0,0
9.2197200,48.5019400,5,50,0,0
9.2219400,48.5133300,5,50,0,0
9.2225800,49.1251800,5,50,0,0
9.2375000,48.9480500,5,50,0,0
9.2488600,48.7066200,5,50,0,0
9.2538900,48.7363900,5,50,0,0
9.2691700,48.6144400,5,50,0,0
9.2697200,48.5746000,5,50,0,0
9.2703300,52.3351700,5,50,0,0
9.2711100,48.6272200,5,50,0,0
9.2713900,48.7097200,5,50,0,0
9.2741700,48.8700000,5,50,0,0
9.2947200,48.8547200,5,50,0,0
9.3140000,48.8390000,5,50,0,0
9.3147200,48.8866700,5,50,0,0
9.3403300,48.7332700,5,50,0,0
9.3438900,51.0622200,5,50,0,0
9.3475000,48.5894400,5,50,0,0
9.3516700,50.6766700,5,50,0,0
9.3552800,48.8247200,5,50,0,0
9.3588900,48.6827800,5,50,0,0
9.3709700,48.6680500,5,50,0,0
9.3725000,48.5769400,5,50,0,0
9.4130500,51.3320700,5,50,0,0
9.4133300,48.6438900,5,50,0,0
9.4141700,48.6933300,5,50,0,0
9.4158300,48.8216700,5,50,0,0
9.4188900,48.7091700,5,50,0,0
9.4238800,48.8151300,5,50,0,0
9.4269400,48.6808300,5,50,0,0
9.4291700,48.7169400,5,50,0,0
9.4305600,48.6713900,5,50,0,0
9.4313900,48.5552800,5,50,0,0
9.4638900,48.7147200,5,50,0,0
9.4644600,48.7886300,5,50,0,0
9.4658800,48.7903600,5,50,0,0
9.4868800,54.7792000,5,50,0,0
9.4908300,48.6377800,5,50,0,0
9.4927800,48.6369400,5,50,0,0
9.5000000,48.6902800,5,50,0,0
9.5261100,48.6711100,5,50,0,0
9.5586700,51.3225500,5,50,0,0
9.5605600,51.3275000,5,50,0,0
9.5785000,51.3125000,5,50,0,0
9.5805600,51.3133300,5,50,0,0
9.5856800,51.3093800,5,50,0,0
9.6227000,47.7645000,5,50,0,0
9.6230600,48.6388900,5,50,0,0
9.6282100,48.6892500,5,50,0,0
9.6311100,48.6913900,5,50,0,0
9.6336100,48.5663900,5,50,0,0
9.6819300,50.5607500,5,50,0,0
9.6825000,48.5541700,5,50,0,0
9.7063900,48.5844400,5,50,0,0
9.7075000,50.5527800,5,50,0,0
9.7084400,50.4656400,5,50,0,0
9.7211100,50.8366700,5,50,0,0
9.7219400,48.7433300,5,50,0,0
9.7430600,48.9361100,5,50,0,0
9.7436100,48.7288900,5,50,0,0
9.7461500,50.8989200,5,50,0,0
9.7551400,50.9221200,5,50,0,0
9.7775300,51.1978100,5,50,0,0
9.7819400,48.1050000,5,50,0,0
9.7888900,48.8211100,5,50,0,0
9.7900800,53.3202200,5,50,0,0
9.7908300,48.8552800,5,50,0,0
9.7933300,48.8202800,5,50,0,0
9.7947200,48.8283300,5,50,0,0
9.7952800,48.0944400,5,50,0,0
9.8002800,48.8275000,5,50,0,0
9.8233300,48.6175000,5,50,0,0
9.8241000,51.2492000,5,50,0,0
9.8268000,49.4068000,5,50,0,0
9.8302600,53.5752600,5,50,0,0
9.8316000,49.4031000,5,50,0,0
9.8477100,50.4527000,5,50,0,0
9.8544700,51.3431500,5,50,0,0
9.8790200,48.8508300,5,50,0,0
9.8816700,48.8486100,5,50,0,0
9.8830600,48.8602800,5,50,0,0
9.8858300,48.3202800,5,50,0,0
9.8880600,48.8488900,5,50,0,0
9.8886300,53.8713800,5,50,0,0
9.8911000,48.5525000,5,50,0,0
9.8911100,48.4438900,5,50,0,0
9.8913900,47.7827800,5,50,0,0
9.9200000,50.4475000,5,50,0,0
9.9236100,48.7947200,5,50,0,0
9.9380600,48.7975000,5,50,0,0
9.9388900,48.7944400,5,50,0,0
9.9452900,51.8589600,5,50,0,0
9.9527700,52.1740800,5,50,0,0
9.9758100,48.3841400,5,50,0,0
9.9761600,53.7047400,5,50,0,0
9.9941700,48.3866700,5,50,0,0
9.9953400,48.5503200,5,50,0,0
9.9965800,53.6020800,5,50,0,0
10.2241700,48.8608300,5,50,0,0
10.2263900,48.6147200,5,50,0,0
10.2333300,48.7022200,5,50,0,0
10.2380600,48.6266700,5,50,0,0
10.2475000,48.6977800,5,50,0,0
10.3675000,48.9422200,5,50,0,0
10.4058300,48.8897200,5,50,0,0
10.4081800,48.8886800,5,50,0,0
10.4161100,51.6169400,5,50,0,0
10.5596600,51.8694700,5,50,0,0
10.9710800,48.4037000,5,50,0,0
10.9836000,48.4516200,5,50,0,0
11.1225300,48.4712500,5,50,0,0
11.1722200,53.6575000,5,50,0,0
11.2478700,48.4526000,5,50,0,0
11.2921700,53.1800600,5,50,0,0
11.2939600,53.1817800,5,50,0,0
11.5838900,48.1022200,5,50,0,0
11.5997200,53.3791700,5,50,0,0
11.6014500,48.1770700,5,50,0,0
11.6028300,48.1785900,5,50,0,0
11.6044600,48.1798100,5,50,0,0
7.5972600,51.6252100,5,50,0,0
7.6080600,50.8027800,5,50,0,0
7.6177800,51.1350000,5,50,0,0
8.0282300,50.8522100,5,50,0,0
8.0304800,50.7818700,5,50,0,0
8.4800000,49.8808300,5,50,0,0
8.4800000,49.8983300,5,50,0,0
8.4810500,52.0381300,5,50,0,0
8.9308300,50.0952800,5,50,0,0
8.9319400,50.1950000,5,50,0,0
8.9375000,50.2843000,5,50,0,0
8.9391000,50.2848800,5,50,0,0
8.9394400,50.0861100,5,50,0,0
8.9411100,50.2850000,5,50,0,0
8.9480600,50.0786100,5,50,0,0
8.9544400,47.7413900,5,50,0,0
12.5247200,52.8325000,5,50,0,0
12.5387200,48.5490400,5,50,0,0
12.5669400,53.3158300,5,50,0,0
12.5708300,52.8741700,5,50,0,0
12.5836100,52.7283300,5,50,0,0
12.5843500,51.1241600,5,50,0,0
12.5968800,52.3640200,5,50,0,0
12.6005900,52.7284800,5,50,0,0
12.6032800,52.2829300,5,50,0,0
12.6222700,53.7618400,5,50,0,0
9.7488900,48.6794400,5,50,0,0
9.7523000,49.5108000,5,50,0,0
9.7547200,48.5091700,5,50,0,0
12.6350000,53.7594400,5,50,0,0
12.6886100,53.5152800,5,50,0,0
12.6923300,53.3251700,5,50,0,0
12.7211100,52.9016700,5,50,0,0
12.7333300,52.4075000,5,50,0,0
9.2975000,48.8522200,5,50,0,0
9.2986100,48.6502800,5,50,0,0
9.2990800,49.0040200,5,50,0,0
9.3002800,48.7172200,5,50,0,0
9.3025000,48.8311100,5,50,0,0
9.3033300,48.7088900,5,50,0,0
9.3091700,48.8352800,5,50,0,0
9.2377800,48.5600000,5,50,0,0
9.2393500,48.5601700,5,50,0,0
9.2433300,48.7327800,5,50,0,0
9.2441700,48.5870200,5,50,0,0
9.2458300,48.5852800,5,50,0,0
9.3725000,48.7612200,5,50,0,0
9.3833200,48.7602500,5,50,0,0
9.4475000,48.8091700,5,50,0,0
9.4613900,48.6944400,5,50,0,0
9.4627800,48.6544400,5,50,0,0
9.1501700,52.2887200,5,50,0,0
9.1512000,48.4223000,5,50,0,0
9.1519400,52.2886100,5,50,0,0
9.1788900,48.7572200,5,50,0,0
9.1794300,49.1640200,5,50,0,0
9.1825500,49.1406800,5,50,0,0
9.1850000,48.8063900,5,50,0,0
9.2086100,48.9394400,5,50,0,0
9.2090200,48.9595800,5,50,0,0
9.6663900,48.7250000,5,50,0,0
9.6744400,48.7016700,5,50,0,0
9.6794500,53.2692800,5,50,0,0
9.6805600,48.5805600,5,50,0,0
9.6811100,48.7575000,5,50,0,0
12.7780600,52.8497200,5,50,0,0
12.7829700,52.8071100,5,50,0,0
8.8525000,50.0463900,5,50,0,0
8.8526400,50.1696200,5,50,0,0
8.9588900,48.6891700,5,50,0,0
8.9826700,50.1743300,5,50,0,0
8.4811100,49.9183300,5,50,0,0
8.4816700,51.2486100,5,50,0,0
8.5945700,53.2279300,5,50,0,0
8.7269400,48.7155600,5,50,0,0
9.6792100,47.3776900,5,60,0,0
9.8484400,47.1322400,5,60,0,0
9.8661300,47.1105500,5,60,0,0
10.0020300,47.0084600,5,60,0,0
10.4074600,47.1450700,5,60,0,0
11.3852100,47.2338000,5,60,0,0
11.3998300,47.1821900,5,60,0,0
12.5663100,46.9456900,5,60,0,0
12.6002600,47.4646200,5,60,0,0
13.4285200,47.8384000,5,60,0,0
13.6563100,48.0033700,5,60,0,0
13.6751900,48.0055300,5,60,0,0
13.9313900,48.0123100,5,60,0,0
14.0261500,48.1811200,5,60,0,0
14.0320900,48.1719100,5,60,0,0
14.0428800,48.1613500,5,60,0,0
14.1630500,46.6357600,5,60,0,0
14.2354800,46.6311000,5,60,0,0
14.2680700,46.6232700,5,60,0,0
14.2927400,48.3230300,5,60,0,0
14.3190300,48.2904300,5,60,0,0
14.3950400,48.0527300,5,60,0,0
15.0601500,47.3839900,5,60,0,0
15.1111600,46.9714400,5,60,0,0
15.2607600,46.9737700,5,60,0,0
15.4030600,47.1097200,5,60,0,0
15.4033900,47.0999500,5,60,0,0
15.4298100,47.0412100,5,60,0,0
15.4321200,47.0894800,5,60,0,0
15.4454900,47.0344900,5,60,0,0
15.4781600,47.0335000,5,60,0,0
15.8596900,47.6510100,5,60,0,0
15.8842800,47.6548700,5,60,0,0
16.1195400,47.7428300,2,100,0,0
16.1180600,47.5908900,2,80,0,0
12.4081300,47.5177400,5,60,0,0
14.0540500,48.1736600,5,50,0,0
14.0660300,46.7364400,5,50,0,0
14.0916200,46.7292500,5,50,0,0
14.1509400,47.8628200,5,50,0,0
14.1738900,46.6594400,5,50,0,0
14.2412600,47.5639300,5,50,0,0
14.2747600,46.6085700,5,50,0,0
14.2803900,48.1513100,5,50,0,0
14.2804700,46.6221500,5,50,0,0
14.2854100,46.6232600,5,50,0,0
14.2872900,46.5898000,5,50,0,0
14.2899500,46.7387600,5,50,0,0
14.2911800,46.6198800,5,50,0,0
14.2917200,46.6102500,5,50,0,0
14.2926300,46.6217700,5,50,0,0
14.2950300,46.6361000,5,50,0,0
14.2996600,46.6368900,5,50,0,0
14.3033700,46.6188100,5,50,0,0
14.3055900,48.2797300,5,50,0,0
14.3157700,46.6635000,5,50,0,0
14.3171200,48.1219700,5,50,0,0
14.3375800,48.2370200,5,50,0,0
14.3439500,46.6267800,5,50,0,0
14.3452100,48.1936700,5,50,0,0
14.3464500,48.2176100,5,50,0,0
14.3472600,48.1964300,5,50,0,0
14.3474200,46.6368500,5,50,0,0
14.3548600,48.1995400,5,50,0,0
14.3571000,48.2011100,5,50,0,0
14.3727600,48.0797000,5,50,0,0
14.3817400,48.0751900,5,50,0,0
14.4024100,48.0493700,5,50,0,0
14.4139000,47.1487700,5,50,0,0
14.4312500,47.0640700,5,50,0,0
14.4960800,47.2064300,5,50,0,0
14.4997800,46.7022800,5,50,0,0
14.5308100,47.2450700,5,50,0,0
14.5389700,46.8355200,5,50,0,0
14.7532000,47.1884500,5,50,0,0
14.7545100,47.1820300,5,50,0,0
14.7642100,47.1962900,5,50,0,0
15.0320000,47.4029800,5,50,0,0
15.0605900,47.3592200,5,50,0,0
15.2804800,47.4463400,5,50,0,0
15.2919700,46.9272600,5,50,0,0
15.2941700,46.9280600,5,50,0,0
15.4081600,47.0336500,5,50,0,0
15.4174900,47.0568100,5,50,0,0
15.4277800,47.0922200,5,50,0,0
15.4335600,47.0624400,5,50,0,0
15.4383900,47.0311000,5,50,0,0
15.4397000,47.0824000,5,50,0,0
15.4636100,47.0655600,5,50,0,0
15.4665200,47.0623600,5,50,0,0
15.4947300,46.9711100,5,50,0,0
15.5049500,46.9867400,5,50,0,0
15.5082600,46.9914200,5,50,0,0
15.5328500,47.0990800,5,50,0,0
10.2136900,48.4467600,5,50,0,0
10.2280500,48.4469800,5,50,0,0
10.4074500,48.5982900,5,50,0,0
10.7567000,48.1963000,5,50,0,0
10.7862000,48.2339000,5,50,0,0
11.3721900,48.7134700,5,50,0,0
11.4328800,48.7499800,5,50,0,0
11.4361900,48.7561500,5,50,0,0
11.4417200,48.7573800,5,50,0,0
11.4524600,48.7527200,5,50,0,0
11.4539100,48.7767900,5,50,0,0
11.4959000,48.1655000,5,50,0,0
11.5527000,48.1630000,5,50,0,0
11.6979500,48.2607100,5,50,0,0
11.7102400,48.3453400,5,50,0,0
11.7113500,48.3951700,5,50,0,0
11.7526800,48.3865500,5,50,0,0
11.7657900,48.3876400,5,50,0,0
11.7666600,48.4007900,5,50,0,0
11.7819300,48.2774700,5,50,0,0
11.8130600,48.2284500,5,50,0,0
11.8236700,48.2442900,5,50,0,0
11.8425700,48.2510500,5,50,0,0
11.8463000,48.2550000,5,50,0,0
11.8661400,48.1818800,5,50,0,0
